doc_id,doc_date,doc_source,doc_title
709694,2019-02-16,PowerLine,The Week in Pictures: Green Nude Eel Edition
709821,2019-02-16,Politico Magazine,The One Trait That Predicts Trump Fever
709825,2019-02-16,PowerLine,Coup’s next
709826,2019-02-16,PowerLine,Ilhan the ungrateful
710097,2019-02-16,PowerLine,Hold the hysteria over Trump’s emergency declaration
710098,2019-02-16,PowerLine,CNN: Clothes Shoppers For the Rich and Famous
710144,2019-02-17,PowerLine,Another Fake Hate Crime? Of Course It Is
710282,2019-02-17,PowerLine,Dave Begley: Live from Council Bluffs
710430,2019-02-17,Politico Magazine,How Does a Straight White Male Democrat Run for President?
710431,2019-02-17,Politico Magazine,Week 91: Mueller’s Case for Collusion Comes Into View
710443,2019-02-17,PowerLine,Hitler Learns Bruno Ganz Has Died
710661,2019-02-17,PowerLine,What is socialism?
710662,2019-02-17,PowerLine,"The Feeling Is Mutual, Joe"
710727,2019-02-18,PowerLine,Carlson’s complaint revisited
711057,2019-02-18,PowerLine,Jeffrey Hart: An appreciation
711078,2019-02-18,PowerLine,An investigation we don’t need [UPDATED]
711350,2019-02-18,PowerLine,"I Disapprove of Dismantling Monuments, But…"
711351,2019-02-18,PowerLine,Black Humor From the New York Times
711372,2019-02-18,PowerLine,"“That’s Not Journalism, That’s Horseshit”"
711373,2019-02-18,PowerLine,A Preview of the Green New Deal
711527,2019-02-18,PowerLine,"Trump’s emergency declaration, John Yoo’s take"
711546,2019-02-19,PowerLine,Whiny feminism on display
711685,2019-02-19,PowerLine,Trump: “The twilight hour of socialism”
711686,2019-02-19,PowerLine,Coup’s next (2)
711687,2019-02-19,PowerLine,Sammy Davis: I’ve Gotta Be Me
711872,2019-02-19,Politico Magazine,The Real National Emergencies Trump Is Ignoring
712039,2019-02-19,PowerLine,Bernie to Run as a Straight White Male
712040,2019-02-19,PowerLine,Seven MPs quit Labour Party over anti-Semitism
712370,2019-02-19,PowerLine,Media Alert
712390,2019-02-19,PowerLine,Dissecting the Green New Deal
712582,2019-02-20,PowerLine,Nick Sandmann sues the Washington Post
712803,2019-02-20,PowerLine,Defending our history
713088,2019-02-20,Politico Magazine,"If Dems Don’t Buck This Historical Trend, Trump Could Win in 2020"
713089,2019-02-20,Politico Magazine,Has the Supreme Court Already Decided the Wall Case?
713107,2019-02-20,PowerLine,Loose Ends (68)
713108,2019-02-20,PowerLine,Some “Yellow Vests” turn on the Jews
713109,2019-02-20,PowerLine,The indoctrination of Monica Witt
713374,2019-02-20,PowerLine,The Greatest Scandal In the History of Science
713394,2019-02-20,PowerLine,Not With a Bang But a Whimper
713395,2019-02-20,PowerLine,"In proving her pot-smoking bona fides, Kamala Harris offends Jamaican father"
713945,2019-02-21,PowerLine,Notes & asides
713950,2019-02-21,Politico Magazine,Trump's War on California
713963,2019-02-21,PowerLine,Poll:  Elizabeth Warren lags in New Hampshire
713964,2019-02-21,PowerLine,Abolish Billionaires?
714257,2019-02-21,PowerLine,Smollett hoax exposed
714273,2019-02-21,Politico Magazine,Rod Rosenstein’s Replacement Isn’t Ready for the Job
714289,2019-02-21,PowerLine,Federal Judge:  Acosta broke the law in Jeffrey Epstein’s case
714514,2019-02-21,PowerLine,Is Bernie Sanders a Communist?
714515,2019-02-21,PowerLine,Democrats: Russians Are Meddling Again!
714526,2019-02-22,PowerLine,Dems’ left turn dims prospect of a serious Republican challenge to Trump
714527,2019-02-22,PowerLine,Leftist Hate Projection
714689,2019-02-22,Politico Magazine,Here’s What Beto Could Unleash on Trump
714698,2019-02-22,PowerLine,AOC: Amazon online customer
714699,2019-02-22,PowerLine,Thoughts from the ammo line
714700,2019-02-22,PowerLine,Remembering the indispensable man
714986,2019-02-22,PowerLine,Withdrawing from Syria
715039,2019-02-22,PowerLine,"Americans are breaking out of middle class; liberals, media hit hardest"
715040,2019-02-22,PowerLine,"Charles Barkley, Still Dunking"
715437,2019-02-22,PowerLine,"The Power Line Show, Ep. 112: Fred Siegel—An Origin Story"
715438,2019-02-22,PowerLine,Catch Me On Whiskey Politics
715439,2019-02-22,PowerLine,The Resurrection of Emmett Till
715550,2019-02-23,PowerLine,Andy Puzder and Alex Acosta
715661,2019-02-23,PowerLine,The Week in Pictures: Berniemania Edition
715673,2019-02-23,PowerLine,The Amy Klobuchar Experience
715674,2019-02-23,PowerLine,Dave Begley: Live from Council Bluffs
715696,2019-02-23,Politico Magazine,Meet the Man Curbing Trump’s Power Without Anyone Noticing
715910,2019-02-23,PowerLine,Videos of the Week
716083,2019-02-23,PowerLine,"Conservatives Still Outnumber Liberals, But Gap Narrowing"
716089,2019-02-23,PowerLine,The lives of artists
716090,2019-02-23,PowerLine,Reporting from the Polar Vortex
716311,2019-02-24,PowerLine,Lessons from Mueller’s memo
716327,2019-02-24,PowerLine,Stanley Donen dies at 94
716336,2019-02-24,Politico Magazine,Trump’s Secret to Victory in 2020: Hispanic Voters
716337,2019-02-24,Politico Magazine,The Lost History of FDR’s Court-Packing Scandal
716587,2019-02-24,PowerLine,"Political Emergencies, Past, Present, and Future"
716698,2019-02-24,PowerLine,"In Venezuela, the End Game Approaches"
716828,2019-02-24,PowerLine,Ole Miss basketball players kneel during Anthem
716829,2019-02-24,PowerLine,Larry Tribe’s cheap shot
716861,2019-02-25,PowerLine,Loose Ends (69)
717031,2019-02-25,Politico Magazine,What It’s Like to Be a Woman in Foreign Policy in the Age of the Alpha Males
717050,2019-02-25,PowerLine,A redaction mystery solved
717051,2019-02-25,PowerLine,Ed Gillespie speaks
717345,2019-02-25,PowerLine,Madness at Wembley Stadium
717346,2019-02-25,PowerLine,Neomi Rao and the abortion issue
717387,2019-02-25,PowerLine,Green Weenie of the Week: The Opera House?
717628,2019-02-25,PowerLine,This Week @ Yale: How “Progressive” Is Progressivism?
717657,2019-02-25,PowerLine,Bring Back the Golden Fleece!
717658,2019-02-25,PowerLine,"For You, AOC, the Answer Is No"
717931,2019-02-26,PowerLine,Good news:  China is nervous
717932,2019-02-26,PowerLine,CRB: 2020 Foresight
718193,2019-02-26,PowerLine,Beach of the living dead
718244,2019-02-26,Politico Magazine,How Vietnam Became Donald Trump’s Forever War
718245,2019-02-26,Politico Magazine,Kushner's Peace Plan Looks Dead on Arrival
718246,2019-02-26,Politico Magazine,Obama Makes It Harder to See the Arc of History Bend
718247,2019-02-26,Politico Magazine,Trump Is Misleading the American People About North Korea
718248,2019-02-26,Politico Magazine,Pompeo Whitewashes North Korea's Human Rights Record
718457,2019-02-26,PowerLine,"Tax the Rich, Feed the Poor. . ."
718458,2019-02-26,PowerLine,"Persuade Josh Hawley, don’t ridicule him"
718522,2019-02-26,Politico Magazine,What Trump Needs To Know About the North Koreans and Hanoi
718553,2019-02-26,PowerLine,Report: Anthony Weiner finds his calling
718719,2019-02-26,PowerLine,Knitting: A Hotbed of Racism?
718796,2019-02-27,PowerLine,Off to CPAC!
718940,2019-02-27,PowerLine,To disclose or not to disclose
719091,2019-02-27,Politico Magazine,"Trump Made Reality TV with Kim, So I Made a Film About It"
719092,2019-02-27,Politico Magazine,"Sure, Let’s All Pretend Mike Pence Is Powerful"
719229,2019-02-27,PowerLine,Cohen can & cant
719230,2019-02-27,PowerLine,CRB: Draining the swamp
719231,2019-02-27,PowerLine,Trump’s North Korea policy earns praise from experts
719566,2019-02-27,PowerLine,The War Next Time?
719567,2019-02-27,PowerLine,Through the Looking Glass
719845,2019-02-27,PowerLine,A milquetoast Supreme Court?
719846,2019-02-28,PowerLine,Cotton joins Hawley in expressing doubts about Neomi Rao
720015,2019-02-28,PowerLine,No deal
720289,2019-02-28,PowerLine,CRB: Battle for a continent
720290,2019-02-28,PowerLine,Neomi Rao clears judiciary committee
720291,2019-02-28,PowerLine,From the mixed-up files of the Iranian nuclear archive
720416,2019-02-28,Politico Magazine,How a Hollywood Director Built a Wall That Brings People Together
720417,2019-02-28,Politico Magazine,"‘Yes, They Need Jesus. But They Also Need a Job.’"
720418,2019-02-28,Politico Magazine,Why a Trump Primary Challenge Would Be a Self-Own by the GOP
720419,2019-02-28,Politico Magazine,The Michael Cohen Hearing Didn’t Have to Be So Awful
720620,2019-02-28,PowerLine,The Row Over Rao
720736,2019-02-28,PowerLine,Are the Dems Committing Suicide?
720753,2019-02-28,PowerLine,AFL-CIO hopes Alex Acosta hangs on at Labor Department
720938,2019-03-01,PowerLine,Bye-bye Bryce
721191,2019-03-01,Politico Magazine,‘They Created an Underground’: Inside the Chaotic Early Days of Trump’s Foreign Policy
721192,2019-03-01,Politico Magazine,What’s So Funny About Amy Klobuchar's Bad Temper?
721193,2019-03-01,Politico Magazine,Trump’s One Summit Win Was Over the Media
721271,2019-03-01,PowerLine,The future of a collusion
721272,2019-03-01,PowerLine,CRB: Best of enemies
721273,2019-03-01,PowerLine,Thoughts from the ammo line
721274,2019-03-01,PowerLine,Wall Street Journal renews smear of Josh Hawley
721344,2019-03-01,Politico Magazine,Can Trump Save Netanyahu?
721540,2019-03-01,PowerLine,Reporting From CPAC
721696,2019-03-01,Politico Magazine,Trump’s Phony Trade War with China
721697,2019-03-01,Politico Magazine,Here’s How Trump’s Failed Hanoi Summit Could Be the Reykjavik of Our Time
721797,2019-03-02,PowerLine,Berkeley Assault Update
721798,2019-03-02,PowerLine,Shocker:  Restaurant jobs decrease in NYC after minimum wage hike
721908,2019-03-02,PowerLine,The missing link
721964,2019-03-02,PowerLine,Ms. Post  reassesses
721965,2019-03-02,PowerLine,The Week in Pictures: Cohen-Head Edition
722158,2019-03-02,Politico Magazine,Is Dan Crenshaw the Future of the GOP?
722159,2019-03-02,Politico Magazine,Week 93: Cohen Reveals Russia Scandal Gems Amid the Mudslinging
722185,2019-03-02,PowerLine,The Supreme Court As House of Lords
722381,2019-03-02,PowerLine,"Trump Wows ‘Em, Wears ‘Em Out"
722447,2019-03-03,PowerLine,Democrats are increasingly out of line with public opinion on abortion
722558,2019-03-03,PowerLine,Oops! She did it again
722749,2019-03-03,Politico Magazine,What a Kamala Harris Meme Can Teach Us About Fighting Fake News in 2020
722796,2019-03-03,PowerLine,More Pointless Virtue Signaling On Guns
722797,2019-03-03,PowerLine,The Trump Card
722975,2019-03-03,PowerLine,"The Power Line Show, Ep. 113: Cleaning Up the Row Over Rao, and CPAC Wrap-Up"
722976,2019-03-03,PowerLine,Oddities and ends at CPAC
722977,2019-03-03,PowerLine,Ilhan Unbound
722978,2019-03-03,PowerLine,Should We Invade Venezuela? [With Comment by Paul]
723035,2019-03-04,PowerLine,"Trump, Kim, and Otto Warmbier"
723350,2019-03-04,Politico Magazine,Just What Does Beto Believe?
723428,2019-03-04,PowerLine,A Clarence Thomas non-scandal
723429,2019-03-04,PowerLine,Civil War in America?
723705,2019-03-04,PowerLine,The Folly of Solar Energy
723738,2019-03-04,PowerLine,Loose Ends (70)
723935,2019-03-04,PowerLine,Biomass: Another “Green” Fraud
723975,2019-03-05,PowerLine,Impeachment is on
724111,2019-03-05,PowerLine,A resolution for Omar
724112,2019-03-05,PowerLine,VDH: The Case for Trump
724211,2019-03-05,Politico Magazine,How the 2020 Democrats Learned To Love Ethanol
724402,2019-03-05,PowerLine,Donors don’t take kindly to political correctness at Yale
724403,2019-03-05,PowerLine,"Civil War on the Left, Ch. 66: Peak Superficiality?"
724577,2019-03-05,PowerLine,Ecofascism for Real
724690,2019-03-05,PowerLine,"Brexit, The Musical"
724691,2019-03-05,PowerLine,Media Alert
724867,2019-03-05,PowerLine,"After Hours at CPAC: Plus, the Night Stalker"
724868,2019-03-05,PowerLine,"Stupidity of the Green New Deal, Video Version"
724869,2019-03-05,PowerLine,Jack Phillips wins again
724904,2019-03-06,PowerLine,The economic case for Trump
725191,2019-03-06,Politico Magazine,White Supremacists Have a New Strategy
725289,2019-03-06,PowerLine,Let’s call the whole thing off
725326,2019-03-06,PowerLine,Uncovering Minnesota politics
725587,2019-03-06,PowerLine,Loose Ends (71)
725588,2019-03-06,PowerLine,Supply-Side Racism in Action
725643,2019-03-06,PowerLine,Dems knot gonna do it
725823,2019-03-06,PowerLine,Should We Be Importing Gang Violence?
725824,2019-03-06,PowerLine,Do Dems Hate Hate? No
725856,2019-03-07,PowerLine,High-level DOJ nominee was VP of group that opposed Alito’s nomination
725857,2019-03-07,PowerLine,The Democrats’ bad faith attacks on Kenneth Lee
726130,2019-03-07,Politico Magazine,Democrats Are Totally Impeaching the President
726132,2019-03-07,Politico Magazine,"If You're Afraid of Shep Smith, You Probably Shouldn't Be President"
726384,2019-03-07,PowerLine,Dressing up
726385,2019-03-07,PowerLine,Resolution zero
726541,2019-03-07,PowerLine,Michael Cohen Didn’t Hurt Trump
726571,2019-03-07,PowerLine,You can hate this
726572,2019-03-07,PowerLine,Dems won’t let Fox News televise their debates
726705,2019-03-07,Politico Magazine,How Bernie Could Save Socialism From Trump
726772,2019-03-07,PowerLine,Changing of the Guard
726773,2019-03-07,PowerLine,"Ready, Set, Launch the New Books!"
726889,2019-03-08,PowerLine,Good thing there are no statues of Joe Biden
726945,2019-03-08,Politico Magazine,The Democrats’ Dilemma
726967,2019-03-08,PowerLine,Thoughts from the ammo line
727202,2019-03-08,PowerLine,Dave Begley: Live from Council Bluffs
727213,2019-03-08,Politico Magazine,What Are the Biggest Problems Women Face Today?
727215,2019-03-08,Politico Magazine,How Trump Is Like JFK
727240,2019-03-08,Politico Magazine,"National Emergency Outrage? It’s About the Pork, Stupid"
727308,2019-03-08,PowerLine,When climate change really was catastrophic
727463,2019-03-08,PowerLine,Ilhan Omar: World-Historical Figure or Inarticulate Child?
727464,2019-03-08,PowerLine,Venezuela Is No Joking Matter
727540,2019-03-08,PowerLine,Ilhan Omar:  Obama was just a pretty face; “hope and change” was an illusion
727541,2019-03-08,PowerLine,The politics of the Democrats’ “anti-hate” resolution
727680,2019-03-08,PowerLine,Can Sandmann Win?
727734,2019-03-09,PowerLine,"Godwin’s Law, Or, How To Lose an Argument in One Paragraph"
727819,2019-03-09,PowerLine,The Week in Pictures: Hating Hate Edition
727866,2019-03-09,Politico Magazine,Week 94: Trump Treats Manafort’s Light Sentence Like an Acquittal. For Himself.
727867,2019-03-09,Politico Magazine,‘This Is Not 2016’: What People Don’t Get About Bernie Sanders and Race
727868,2019-03-09,Politico Magazine,Democrats Demanded Trump's Tax Returns. Then They Dragged Their Feet.
728151,2019-03-09,PowerLine,"Who’s Divisive? Plus, Video Interview"
728198,2019-03-09,PowerLine,Dogging AOC
728254,2019-03-09,PowerLine,U.S. Women’s soccer team sues for equal pay
728255,2019-03-09,PowerLine,"The Power Line Show, Ep. 114: Fred Siegel, An Origin Story, Part 2"
728256,2019-03-09,PowerLine,Omar Throws In the Towel on Obama
728315,2019-03-10,PowerLine,Wayne Rooney under fire for visiting Trump White House
728409,2019-03-10,PowerLine,What Bruce Ohr said
728584,2019-03-10,Politico Magazine,Meet the Group Trying to Change Evangelical Minds About Israel
728672,2019-03-10,PowerLine,Wallowing in stupidity
728691,2019-03-10,PowerLine,Socialism as Deliberate Destruction
728828,2019-03-10,PowerLine,Struggle sessions
728854,2019-03-11,PowerLine,"Churchill, Trump, and George W. Bush"
728951,2019-03-11,PowerLine,Trump will seek $8.6 billion more for wall
729084,2019-03-11,PowerLine,In search of the lash
729513,2019-03-11,PowerLine,I hope there are no statues of John Dingell
729779,2019-03-11,Politico Magazine,Tucker Carlson’s Desperate Need to Please
729787,2019-03-11,PowerLine,No White House “full confidence” declaration for Acosta
729788,2019-03-11,PowerLine,Venezuela Goes Dark
729789,2019-03-11,PowerLine,"Trump is right, we need an executive order on campus free speech"
729817,2019-03-12,PowerLine,Facebook Bans ZeroHedge
729939,2019-03-12,PowerLine,Socialism and “The “Experts”
730166,2019-03-12,PowerLine,Omar explains
730218,2019-03-12,Politico Magazine,Inside Biden and Warren's Yearslong Feud
730219,2019-03-12,Politico Magazine,How a Fledgling Millennial Hit the Big Time by Hugging Trump
730331,2019-03-12,PowerLine,Caracas goes dry
730332,2019-03-12,PowerLine,"Taxation, or Confiscation?"
730503,2019-03-12,Politico Magazine,The Democrats’ Civil War Is Over Before It Began
730504,2019-03-12,Politico Magazine,Why Trump Should Release the Full Mueller Report
730616,2019-03-12,PowerLine,D. C. contemplates changing name of Wilson High
730617,2019-03-12,PowerLine,"AOC Is, Like, a Valley Girl, Or, You Know, Like, Whatever"
